_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2409720,4153918,2017.0,2020.0,1918.0,PRIVATE,12,Toronto-St. Paul's,62 ORIOLE GDNS,3,13,2020-12-09,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,3.0,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,,,S1232,43.690570503000004,-79.400460705,312808.51399999997,4838740.742
2409721,4155638,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,1 FLEMINGTON RD,3,31,2020-12-09,68,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,,N0823,43.719074422,-79.441290791,309514.797,4841904.254
2409722,4155637,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,3 FLEMINGTON RD,3,31,2020-12-09,73,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,3.0,4.0,3.0,,4.0,,,3.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,,N0823,43.719157062,-79.442145009,309445.958,4841913.386
2409723,4155632,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,7 FLEMINGTON RD,4,30,2020-12-09,73,Evaluation needs to be conducted in 2 years,15,3.0,4.0,3.0,3.0,4.0,4.0,,4.0,,,3.0,4.0,3.0,3.0,4.0,4.0,,4.0,5.0,,N0823,43.719109071000005,-79.444361414,309268.912,4841893.813999999
2409724,4155643,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,9 FLEMINGTON RD,4,30,2020-12-09,72,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,N0823,43.718738197700006,-79.4460430714,309132.157,4841865.686000001
2409725,4155642,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,11 FLEMINGTON RD,4,31,2020-12-09,73,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,N0823,43.718500015,-79.447329934,309019.977,4841871.044
2409726,4154122,2017.0,2020.0,1974.0,PRIVATE,14,Toronto-Danforth,45 GAMBLE AVE,6,49,2020-12-09,82,Evaluation needs to be conducted in 2 years,18,5.0,3.0,5.0,5.0,5.0,5.0,,3.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,,S1421,43.689482846000004,-79.3524948053,316675.712,4838624.697
2409727,4155756,,2020.0,1927.0,PRIVATE,12,Toronto-St. Paul's,6 PINEWOOD AVE,3,11,2020-12-09,53,Evaluation needs to be conducted in 1 year,14,3.0,3.0,2.0,2.0,,3.0,,3.0,,,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,,,S1229,43.682454983,-79.425041007,310827.715,4837837.046
2409728,4154973,,2020.0,1925.0,PRIVATE,12,Toronto-St. Paul's,8 PINEWOOD AVE,3,11,2020-12-09,53,Evaluation needs to be conducted in 1 year,14,2.0,3.0,3.0,2.0,,3.0,,3.0,,,2.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,,,S1229,43.682584046,-79.425180892,310816.424,4837851.375
2409729,4154961,2017.0,2020.0,1960.0,PRIVATE,12,Toronto-St. Paul's,54 RAGLAN AVE,4,16,2020-12-09,74,Evaluation needs to be conducted in 2 years,14,4.0,4.0,5.0,4.0,2.0,4.0,,4.0,,,4.0,4.0,5.0,3.0,3.0,3.0,,3.0,,,S1229,43.6845316725,-79.420531395,311191.36699999997,4838067.141
2409730,4154575,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,45 FAYWOOD BLVD,4,33,2020-12-09,81,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,3.0,4.0,,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0629,43.736808651000004,-79.446539403,309090.649,4843874.172
2409731,4154576,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,55 FAYWOOD BLVD,4,33,2020-12-09,76,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,2.0,3.0,4.0,,5.0,,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,N0629,43.7374755438,-79.4464332774,309099.415,4843947.308999999
2409732,4156362,2017.0,2020.0,1950.0,PRIVATE,12,Toronto-St. Paul's,1582 BATHURST ST,3,33,2020-12-09,74,Evaluation needs to be conducted in 2 years,14,3.0,4.0,5.0,3.0,3.0,4.0,,4.0,,,3.0,5.0,5.0,3.0,4.0,3.0,,3.0,,,S1229,43.6866154943,-79.4200162678,311232.685,4838298.699
2409733,4154116,2017.0,2020.0,1968.0,PRIVATE,14,Toronto-Danforth,130 GOWAN AVE,12,160,2020-12-09,80,Evaluation needs to be conducted in 2 years,19,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,,S1421,43.6884286813,-79.3499828306,316878.417,4838507.925
2409734,4154059,2017.0,2020.0,1955.0,PRIVATE,19,Beaches-East York,127 GLENWOOD CRES,3,57,2020-12-09,68,Evaluation needs to be conducted in 2 years,15,3.0,4.0,2.0,4.0,3.0,4.0,,4.0,,,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,4.0,,S1927,43.7025056164,-79.3120345151,319934.109,4840078.057
2409735,4273205,2017.0,2020.0,1911.0,PRIVATE,13,Toronto Centre,67 GLOUCESTER ST,3,15,2020-12-09,76,Evaluation needs to be conducted in 2 years,14,3.0,3.0,5.0,4.0,4.0,4.0,,4.0,,,3.0,4.0,5.0,3.0,4.0,4.0,,3.0,,,S1322,43.6670615144,-79.3820888651,314293.461,4836129.969
2409736,4154137,,2020.0,1955.0,PRIVATE,14,Toronto-Danforth,1243 BROADVIEW AVE,4,38,2020-12-09,80,Evaluation needs to be conducted in 2 years,16,5.0,3.0,5.0,5.0,3.0,5.0,,5.0,,3.0,3.0,3.0,5.0,3.0,5.0,4.0,,3.0,4.0,,S1421,43.6907938758,-79.3550051135,316473.095,4838770.007
2409737,4155872,2017.0,2020.0,1910.0,PRIVATE,13,Toronto Centre,592 CHURCH ST,3,12,2020-12-08,72,Evaluation needs to be conducted in 2 years,13,4.0,3.0,5.0,3.0,,3.0,,4.0,,,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,,,S1322,43.667031521000006,-79.3817873,314317.525,4836127.624
2409738,4155074,2017.0,2020.0,1968.0,PRIVATE,9,Davenport,531 CALEDONIA RD,4,24,2020-12-08,75,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,3.0,4.0,,3.0,,,3.0,4.0,5.0,4.0,3.0,3.0,,4.0,4.0,,S0921,43.69126949939999,-79.46117367560001,307914.356,4838813.374
2409739,4155039,2017.0,2020.0,1960.0,PRIVATE,12,Toronto-St. Paul's,1675 EGLINTON AVE W,3,37,2020-12-08,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,4.0,,3.0,,4.0,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,,S1222,43.6962776134,-79.4460738363,309131.262,4839370.443
2409740,4153964,2017.0,2020.0,1941.0,TCHC,8,Eglinton-Lawrence,840 EGLINTON AVE W,4,40,2020-12-08,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,N0832,43.7014864975,-79.4251602874,310816.559,4839950.4569999995
2409741,4154039,2017.0,2020.0,1953.0,PRIVATE,19,Beaches-East York,516 DAWES RD,4,46,2020-12-08,69,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,,S1927,43.7048505726,-79.2968176488,321159.922,4840341.406
2409742,4153950,2017.0,2020.0,1960.0,PRIVATE,8,Eglinton-Lawrence,570 EGLINTON AVE W,3,11,2020-12-08,68,Evaluation needs to be conducted in 2 years,17,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,,,N0833,43.7031059337,-79.41690306310001,311481.91,4840131.013
2409743,4155615,2017.0,2020.0,1977.0,TCHC,12,Toronto-St. Paul's,70 DUNFIELD AVE,16,156,2020-12-08,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,,S1228,43.706491428999996,-79.395574467,313200.179,4840510.049
2409744,4154606,2017.0,2020.0,1950.0,PRIVATE,6,York Centre,4234 BATHURST ST,3,13,2020-12-08,70,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,4.0,3.0,,4.0,,,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,,N0629,43.7500704294,-79.4375522258,309813.766,4845347.018
2409745,4154605,2017.0,2020.0,1956.0,PRIVATE,6,York Centre,4238 BATHURST ST,3,13,2020-12-08,71,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,4.0,3.0,4.0,,4.0,,4.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,,N0629,43.7503482219,-79.4375870637,309810.938,4845377.877
2409746,4154676,2018.0,2020.0,1940.0,PRIVATE,8,Eglinton-Lawrence,284 LAWRENCE AVE W,3,15,2020-12-08,65,Evaluation needs to be conducted in 1 year,17,4.0,4.0,4.0,2.0,4.0,4.0,,3.0,,3.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,,N0824,43.722781903999994,-79.4147683838,311651.724,4842317.086
2409747,4153914,2017.0,2020.0,1920.0,PRIVATE,12,Toronto-St. Paul's,1 MALLORY GDNS,4,35,2020-12-08,78,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,,3.0,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,3.0,,S1232,43.69100353899999,-79.39598868600001,313168.941,4838789.278
2409748,4153912,2017.0,2020.0,1920.0,PRIVATE,12,Toronto-St. Paul's,8 MALLORY GDNS,4,36,2020-12-08,73,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,,3.0,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,3.0,,S1232,43.690519401,-79.396663132,313114.642,4838735.424
2409749,4169166,2017.0,2020.0,1960.0,SOCIAL HOUSING,8,Eglinton-Lawrence,1674 EGLINTON AVE W,4,40,2020-12-08,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,3.0,4.0,,4.0,3.0,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,N0831,43.6970039967,-79.4454317501,309182.971,4839451.174
2409750,4153793,2017.0,2020.0,1965.0,PRIVATE,15,Don Valley West,485 EGLINTON AVE E,12,108,2020-12-08,86,Evaluation needs to be conducted in 3 years,19,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,,N1530,43.709939802799994,-79.38136487850001,314345.087,4840893.716
2409751,4154041,2017.0,2020.0,1960.0,PRIVATE,19,Beaches-East York,510 DAWES RD,4,62,2020-12-08,69,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,3.0,4.0,4.0,,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,,S1927,43.704347801000004,-79.297293072,321121.48,4840286.411
2409752,4154040,2017.0,2020.0,1950.0,PRIVATE,19,Beaches-East York,514 DAWES RD,4,34,2020-12-08,63,Evaluation needs to be conducted in 1 year,15,3.0,4.0,4.0,3.0,3.0,3.0,,1.0,,,2.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,S1927,43.7046434956,-79.2969607849,321148.442,4840318.3719999995
2409753,4153812,2017.0,2020.0,1963.0,PRIVATE,15,Don Valley West,420 EGLINTON AVE E,5,44,2020-12-08,79,Evaluation needs to be conducted in 2 years,19,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,,N1537,43.709789926999996,-79.38526529800001,314030.547,4840877.597
2409754,4153791,2017.0,2020.0,1965.0,PRIVATE,15,Don Valley West,435 EGLINTON AVE E,12,52,2020-12-08,86,Evaluation needs to be conducted in 3 years,19,5.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,,N1530,43.709548032,-79.3831759737,314199.208,4840849.994
2409755,4156737,2017.0,2020.0,1951.0,PRIVATE,3,Etobicoke-Lakeshore,148 ISLINGTON AVE,4,38,2020-12-08,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,4.0,,W0335,43.601468456000006,-79.505848789,304311.906,4828837.276000001
2409756,4156738,2017.0,2020.0,1951.0,PRIVATE,3,Etobicoke-Lakeshore,170 ISLINGTON AVE,4,47,2020-12-08,78,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,3.0,4.0,3.0,,4.0,,3.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0335,43.602358476999996,-79.506187032,304284.602,4828936.156
2409757,4153018,2017.0,2020.0,1960.0,PRIVATE,4,Parkdale-High Park,170 JAMESON AVE,11,86,2020-12-08,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,S0436,43.638273606800006,-79.4368190607,309882.13,4832926.99
2409758,4171348,,2020.0,1937.0,PRIVATE,8,Eglinton-Lawrence,3488 YONGE ST,3,22,2020-12-08,67,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,3.0,4.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,N0825,43.735134253999995,-79.405173359,312422.962,4843691.145
2409759,4156373,2017.0,2020.0,1963.0,TCHC,2,Etobicoke Centre,58 WATERTON RD,6,47,2020-12-08,71,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,,W0224,43.693937882,-79.51688954800001,303416.73699999996,4839111.034
2409760,4155891,2017.0,2020.0,1958.0,PRIVATE,8,Eglinton-Lawrence,775 LAWRENCE AVE W,3,10,2020-12-08,78,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0827,43.713898627,-79.453259766,308550.68100000004,4841328.638
2409761,4152912,2017.0,2020.0,1927.0,PRIVATE,4,Parkdale-High Park,117 RUNNYMEDE RD,4,42,2020-12-08,79,Evaluation needs to be conducted in 2 years,14,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,,,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,,,S0430,43.6507245776,-79.4756999777,306744.649,4834308.671
2409762,4152871,2018.0,2020.0,1969.0,PRIVATE,22,Scarborough-Agincourt,3747 SHEPPARD AVE E,4,37,2020-12-08,77,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,E2232,43.781268966099994,-79.2952353294,321266.557,4848831.45
2409763,4155391,2017.0,2020.0,1965.0,PRIVATE,2,Etobicoke Centre,336 THE WEST MALL,3,10,2020-12-08,78,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,W0233,43.6378421454,-79.5644587873,299583.542,4832879.17
2409764,4155064,2017.0,2020.0,1960.0,PRIVATE,9,Davenport,3 THORNTON AVE,3,17,2020-12-08,81,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,5.0,4.0,4.0,,4.0,3.0,,S0922,43.692937729200004,-79.454744586,308432.533,4838998.971
2409765,4152852,2017.0,2020.0,1972.0,PRIVATE,22,Scarborough-Agincourt,2727 VICTORIA PARK AVE,13,178,2020-12-08,83,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,E2225,43.7774582202,-79.323301522,319008.345,4848402.903
2409766,4153035,2017.0,2020.0,1910.0,SOCIAL HOUSING,4,Parkdale-High Park,1387 QUEEN ST W,4,23,2020-12-08,73,Evaluation needs to be conducted in 2 years,14,4.0,4.0,5.0,3.0,4.0,3.0,,3.0,,,3.0,4.0,4.0,4.0,3.0,3.0,,4.0,,,S0436,43.640425518,-79.436224414,309929.667,4833167.036
2409767,4153798,2017.0,2020.0,1928.0,PRIVATE,12,Toronto-St. Paul's,63 ROEHAMPTON AVE,4,56,2020-12-08,84,Evaluation needs to be conducted in 2 years,14,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,,,S1221,43.708035598,-79.396523762,313123.458,4840681.507
2409768,4153067,2017.0,2020.0,1967.0,PRIVATE,4,Parkdale-High Park,59 RONCESVALLES AVE,4,38,2020-12-08,73,Evaluation needs to be conducted in 2 years,14,3.0,4.0,5.0,3.0,3.0,4.0,,4.0,,,3.0,4.0,3.0,3.0,4.0,4.0,,4.0,,,S0435,43.6407196162,-79.44659739560001,309092.998,4833198.193
2409769,4153787,2017.0,2020.0,1955.0,PRIVATE,15,Don Valley West,341 FORMAN AVE,4,15,2020-12-08,85,Evaluation needs to be conducted in 2 years,16,5.0,3.0,5.0,5.0,4.0,5.0,,4.0,,5.0,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,4.0,,N1530,43.7088608349,-79.38577257,313990.06899999996,4840773.368
2409770,4155635,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,1 REPLIN RD,3,31,2020-12-08,74,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,4.0,3.0,4.0,,2.0,,,3.0,4.0,5.0,4.0,3.0,4.0,,4.0,3.0,4.0,N0823,43.719043907,-79.4433371886,309350.165,4841899.794
2409771,4155630,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,4 REPLIN RD,4,30,2020-12-08,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,5.0,2.0,2.0,4.0,,4.0,,,3.0,2.0,3.0,3.0,3.0,3.0,,4.0,3.0,,N0823,43.717910323999995,-79.443368577,309354.813,4841773.51
2409772,4290884,2018.0,2020.0,1960.0,PRIVATE,6,York Centre,5 ROSSEAU RD,3,11,2020-12-08,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,3.0,3.0,3.0,5.0,4.0,4.0,4.0,,3.0,3.0,,N0629,43.741804201099995,-79.4363369566,309912.311,4844428.739
2409773,4154583,2017.0,2020.0,1955.0,PRIVATE,6,York Centre,9 ROSSEAU RD,3,11,2020-12-08,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,3.0,3.0,5.0,4.0,4.0,4.0,,3.0,4.0,,N0629,43.7421552614,-79.4365679609,309893.67699999997,4844467.728
2409774,4155667,2017.0,2020.0,1971.0,TCHC,2,Etobicoke Centre,49 SCARLETTWOOD CRT,4,14,2020-12-08,72,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,4.0,,2.0,,2.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,,W0224,43.69372017600001,-79.516153969,303485.161,4839089.472
2409775,4155313,,2020.0,1952.0,PRIVATE,2,Etobicoke Centre,315 THE KINGSWAY,4,15,2020-12-08,73,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,2.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,3.0,,4.0,2.0,,W0229,43.6650849124,-79.5230752118,302923.345,4835904.087
2409776,4155634,2017.0,2020.0,1957.0,TCHC,8,Eglinton-Lawrence,1 OLD MEADOW LANE,4,30,2020-12-08,68,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,2.0,3.0,3.0,,3.0,,,3.0,4.0,5.0,4.0,3.0,3.0,,4.0,3.0,,N0823,43.717314183999996,-79.443949262,309300.705,4841708.546
2409777,4153789,2017.0,2020.0,1958.0,PRIVATE,15,Don Valley West,75 PETMAN AVE,3,26,2020-12-08,84,Evaluation needs to be conducted in 2 years,16,5.0,3.0,5.0,5.0,5.0,5.0,,3.0,,3.0,4.0,4.0,5.0,4.0,3.0,5.0,,5.0,3.0,,N1530,43.708920433,-79.38430094600001,314108.39,4840781.103
2409778,4156736,2017.0,2020.0,1951.0,PRIVATE,3,Etobicoke-Lakeshore,135 EIGHTH ST,4,47,2020-12-08,81,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0335,43.601151061,-79.506439811,304264.189,4828802.018999999
2409779,4254270,2017.0,2020.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,139 EIGHTH ST,3,47,2020-12-08,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0335,43.601494318,-79.50658095600001,304252.79600000003,4828840.154
2409780,4254274,2017.0,2020.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,143 EIGHTH ST,4,47,2020-12-08,81,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0335,43.601842503,-79.506732984,304240.524,4828878.837
2409781,4254276,2017.0,2020.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,147 EIGHTH ST,4,52,2020-12-08,81,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0335,43.602248316,-79.506894937,304227.452,4828923.922
2409782,4154658,2017.0,2020.0,1955.0,PRIVATE,8,Eglinton-Lawrence,3253 BATHURST ST,4,22,2020-12-08,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0824,43.723707331499995,-79.43032362529999,310398.345,4842418.708000001
2409783,4154659,2017.0,2020.0,1955.0,PRIVATE,8,Eglinton-Lawrence,3255 BATHURST ST,4,22,2020-12-08,81,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0824,43.7239351487,-79.4303884781,310393.099,4842444.013
2409784,4155665,2017.0,2020.0,2006.0,PRIVATE,15,Don Valley West,1425 BAYVIEW AVE,4,14,2020-12-07,98,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,3.0,5.0,N1535,43.7027252983,-79.3737282116,314961.743,4840093.105
2409785,4155191,2017.0,2020.0,1957.0,PRIVATE,5,York South-Weston,8 HECTOR AVE,3,18,2020-12-07,68,Evaluation needs to be conducted in 2 years,15,2.0,3.0,4.0,2.0,2.0,3.0,,5.0,,,2.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,,W0535,43.6801785779,-79.4898358831,305603.88899999997,4837580.598
2409786,4156391,2017.0,2020.0,1978.0,SOCIAL HOUSING,21,Scarborough Centre,1290 DANFORTH RD,8,179,2020-12-07,89,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,E2135,43.740755193000005,-79.246090296,325259.725,4844343.732
2409787,4152802,2017.0,2020.0,1975.0,PRIVATE,24,Scarborough-Guildwood,3434 EGLINTON AVE E,17,214,2020-12-07,80,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,E2433,43.74562160560001,-79.21121677880001,328043.05600000004,4844891.19
2409788,4153773,2017.0,2020.0,1956.0,PRIVATE,15,Don Valley West,501 MOUNT PLEASANT RD,4,28,2020-12-07,88,Evaluation needs to be conducted in 3 years,16,5.0,3.0,5.0,4.0,5.0,5.0,,4.0,,5.0,4.0,3.0,3.0,5.0,4.0,5.0,,5.0,5.0,,N1534,43.7014503061,-79.3870380708,313889.185,4839949.914
2409789,4154187,2017.0,2020.0,1962.0,PRIVATE,15,Don Valley West,15 MALLORY CRES,3,34,2020-12-07,89,Evaluation needs to be conducted in 3 years,18,5.0,3.0,3.0,5.0,5.0,4.0,,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,,N1535,43.6962315888,-79.36899116939999,315344.674,4839372.291999999
2409790,4153755,2017.0,2020.0,1965.0,PRIVATE,15,Don Valley West,345 MERTON ST,10,109,2020-12-07,81,Evaluation needs to be conducted in 2 years,19,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,,N1534,43.697986845,-79.38570781,313996.67100000003,4839566.231000001
2409791,4152713,2017.0,2020.0,1960.0,PRIVATE,21,Scarborough Centre,879 KENNEDY RD,4,29,2020-12-07,86,Evaluation needs to be conducted in 3 years,18,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,E2133,43.73995556,-79.270578917,323263.544,4844247.841
